Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?idces=133,2,0,8,36.92635950210388,7.650719002413098,66.20200000179466,150.0,0.0171796472086646,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/?idces=134,1,0,21.062403000541963,21.062403000541963,21.062403000541963,21.062403000541963,150.0,0.0085898236043323,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/?idces=135,1,0,109.85596200043801,109.85596200043801,109.85596200043801,109.85596200043801,150.0,0.0085898236043323,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/?idces=136,1,0,20.28020600118907,20.28020600118907,20.28020600118907,20.28020600118907,150.0,0.0085898236043323,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/?idces=137,4,0,7,8.158848750099423,6.601620007131714,11.557343001186382,150.0,0.0343592944173292,0.0,8,8,12,12,12,12,12,12,12,12,12
GET,/?idces=138,3,0,10,15.875820334864935,6.773450004402548,30.857944999297615,113.33333333333333,0.025769470812996895,0.0,10,10,31,31,31,31,31,31,31,31,31
GET,/?idces=14,1,0,7.756639002764132,7.756639002764132,7.756639002764132,7.756639002764132,149.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=140,1,0,31.79898999951547,31.79898999951547,31.79898999951547,31.79898999951547,149.0,0.0085898236043323,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/?idces=142,2,0,7.434437997289933,39.20973349886481,7.434437997289933,70.98502900043968,150.0,0.0171796472086646,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/?idces=143,1,0,59.56535999575863,59.56535999575863,59.56535999575863,59.56535999575863,150.0,0.0085898236043323,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/?idces=144,2,0,25.218332004442345,28.617299005418317,25.218332004442345,32.01626600639429,150.0,0.0171796472086646,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/?idces=145,3,0,13,16.71633333171485,7.32051699742442,29.710044000239577,114.0,0.025769470812996895,0.0,13,13,30,30,30,30,30,30,30,30,30
GET,/?idces=146,3,0,8,13.513877667719498,6.147223000880331,26.388805999886245,114.0,0.025769470812996895,0.0,8,8,26,26,26,26,26,26,26,26,26
GET,/?idces=148,1,0,17.08403800148517,17.08403800148517,17.08403800148517,17.08403800148517,150.0,0.0085898236043323,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/?idces=15,4,0,6.117666998761706,25.02145875041606,6.117666998761706,52.92864300281508,149.0,0.0343592944173292,0.0,35,35,53,53,53,53,53,53,53,53,53
GET,/?idces=150,2,0,31,49.084628000855446,30.76143399812281,67.40782200358808,150.0,0.0171796472086646,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/?idces=151,4,0,5.368572004954331,7.6271377511147875,5.368572004954331,13.280159997520968,96.0,0.0343592944173292,0.0,6,6,13,13,13,13,13,13,13,13,13
GET,/?idces=152,1,0,31.658129999414086,31.658129999414086,31.658129999414086,31.658129999414086,150.0,0.0085898236043323,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/?idces=153,1,0,8.003727998584509,8.003727998584509,8.003727998584509,8.003727998584509,150.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=154,4,0,8,20.27468500273244,6.732452005962841,55.50463800318539,150.0,0.0343592944173292,0.0,11,11,56,56,56,56,56,56,56,56,56
GET,/?idces=155,1,0,8.676311001181602,8.676311001181602,8.676311001181602,8.676311001181602,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idces=157,1,0,6.47062600182835,6.47062600182835,6.47062600182835,6.47062600182835,150.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idces=159,3,0,8,26.718816334323492,7.7462410044972785,64.11179999849992,150.0,0.025769470812996895,0.0,8,8,64,64,64,64,64,64,64,64,64
GET,/?idces=16,2,0,11,18.398223000986036,10.966824003844522,25.82962199812755,149.0,0.0171796472086646,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/?idces=160,2,0,6.7869899939978495,6.7321384958631825,6.677286997728515,6.7869899939978495,150.0,0.0171796472086646,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idces=161,4,0,6,18.30294824867451,5.429837998235598,52.30616599874338,123.0,0.0343592944173292,0.0,9,9,52,52,52,52,52,52,52,52,52
GET,/?idces=162,1,0,26.102543997694738,26.102543997694738,26.102543997694738,26.102543997694738,150.0,0.0085898236043323,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/?idces=163,2,0,22.31897100136848,33.227062500372995,22.31897100136848,44.13515399937751,150.0,0.0171796472086646,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/?idces=164,1,0,8.056701997702476,8.056701997702476,8.056701997702476,8.056701997702476,149.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=165,2,0,54,72.04021800498595,53.664456005208194,90.4159800047637,150.0,0.0171796472086646,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/?idces=166,2,0,5.263103994366247,7.130642497941153,5.263103994366247,8.998181001516059,150.0,0.0171796472086646,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idces=167,4,0,7,21.441436252644053,5.564714003412519,65.62801999825751,150.0,0.0343592944173292,0.0,8,8,66,66,66,66,66,66,66,66,66
GET,/?idces=168,2,0,36,53.91680850152625,35.72064699983457,72.11297000321792,96.0,0.0171796472086646,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/?idces=169,3,0,10,11.42912333549854,6.9794599985470995,17.451598003390245,149.0,0.025769470812996895,0.0,10,10,17,17,17,17,17,17,17,17,17
GET,/?idces=17,4,0,8,10.737172999142786,5.458032996102702,20.589687999745365,149.0,0.0343592944173292,0.0,9,9,21,21,21,21,21,21,21,21,21
GET,/?idces=170,1,0,9.818339000048582,9.818339000048582,9.818339000048582,9.818339000048582,150.0,0.0085898236043323,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idces=171,3,0,9,10.346557666101338,7.870353998441715,14.20658500137506,150.0,0.025769470812996895,0.0,9,9,14,14,14,14,14,14,14,14,14
GET,/?idces=172,1,0,8.09366699832026,8.09366699832026,8.09366699832026,8.09366699832026,150.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=173,2,0,10,29.662295499292668,9.95221600169316,49.37237499689218,150.0,0.0171796472086646,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?idces=174,3,0,9,11.246469002799131,6.6299600002821535,18.559082003775984,114.0,0.025769470812996895,0.0,9,9,19,19,19,19,19,19,19,19,19
GET,/?idces=175,1,0,15.449480000825133,15.449480000825133,15.449480000825133,15.449480000825133,150.0,0.0085898236043323,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/?idces=177,3,0,7,25.899074331391603,5.341402000340167,65.70010099676438,112.66666666666667,0.025769470812996895,0.0,7,7,66,66,66,66,66,66,66,66,66
GET,/?idces=178,3,0,8,7.39664800009147,6.102792001911439,8.44220999715617,150.0,0.025769470812996895,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idces=179,3,0,34,25.981933998991735,5.6406099974992685,38.64435500145191,113.33333333333333,0.025769470812996895,0.0,34,34,39,39,39,39,39,39,39,39,39
GET,/?idces=18,2,0,6.111090995545965,6.20500949662528,6.111090995545965,6.298927997704595,149.0,0.0171796472086646,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idces=180,1,0,6.998415999987628,6.998415999987628,6.998415999987628,6.998415999987628,150.0,0.0085898236043323,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idces=181,2,0,55.13690799853066,55.54847849998623,55.13690799853066,55.9600490014418,96.0,0.0171796472086646,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/?idces=182,2,0,6,6.26533350077807,5.507506000867579,7.02316100068856,96.0,0.0171796472086646,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idces=183,3,0,29,26.08969166612951,6.222010000783484,43.2942909974372,113.33333333333333,0.025769470812996895,0.0,29,29,43,43,43,43,43,43,43,43,43
GET,/?idces=184,3,0,6,6.589437667571474,5.687892000423744,7.689498001127504,150.0,0.025769470812996895,0.0,6,6,8,8,8,8,8,8,8,8,8
GET,/?idces=185,2,0,14.147021000098903,24.5185269996,14.147021000098903,34.890032999101095,96.0,0.0171796472086646,0.0,35,35,35,35,35,35,35,35,35,35,35
